SCHOOL,AGE,HOURPAY
20,27,16.4
11,34,9.46
13,37,11.5
11,40,23.5
12,45,20.200001
11,21,6.4099998
22,52,52.880001
14,38,13.22
10,40,16.18
16,33,14.62
14,39,3.03
11,22,8.9499998
10,65,2.27
13,48,12.83
15,53,18.690001
10,60,7.52
16,26,9.6099997
11,53,11.23
15,34,8.9799995
11,53,8.8999996
19,35,50.610001
10,63,11.56
9,69,6.3600001
16,38,22.76
17,30,24.25
18,43,37.950001
16,40,29.620001
12,42,13
18,53,50.610001
16,54,8.3599997
11,55,25.27
16,44,31.190001
16,45,22.76
18,59,6.3499999
13,56,6.6700001
14,33,7
10,47,6.0500002
10,46,7.48
12,53,13.7
13,51,7.6500001
13,44,10.32
13,30,23
13,29,13.11
12,64,15.2
12,50,12.04
11,43,12.08
17,61,18.190001
11,53,19.25
13,45,15.18
20,52,13.78
11,49,3.3299999
11,45,11.39
12,32,6
11,26,4.9299998
11,26,7.7800002
13,37,19.58
13,35,13.94
16,51,7.8400002
12,43,9
16,52,38.400002
21,35,18.299999
12,60,9.6099997
11,59,14.43
15,50,21.76
17,51,27.84
17,31,13.78
13,25,8.8699999
14,53,20.780001
13,42,17.16
13,46,12.82
11,41,6.6799998
10,59,9.0500002
13,44,7.6999998
16,32,13.74
20,39,5.77
20,57,13.04
11,65,6
13,46,12.25
18,47,26.93
11,60,8.5299997
11,55,10.67
15,60,24.049999
11,30,10.1
11,26,5.75
10,62,26.549999
11,52,16.17
11,28,11.55
16,56,15.21
11,58,7.4699998
11,58,5.9200001
10,62,10
10,64,7.5599999
10,61,6.3299999
11,62,12.98
12,43,10.92
6,26,8.75
15,22,7.6599998
11,54,7.3800001
11,60,9.1800003
20,55,8.4799995
17,56,16.950001
11,43,13
11,52,11.21
11,44,10.75
11,60,7.8099999
10,63,30.370001
11,39,19.23
18,64,36.549999
11,53,6.9299998
11,40,15.12
18,28,10.37
11,45,21.4
13,43,34
13,48,8.54
11,61,19.76
11,39,10.67
14,39,10
18,41,32.790001
12,39,15.13
14,32,11.55
16,26,23.07
11,29,11.28
13,31,14.16
11,54,12.02
16,23,.82999998
12,36,9.3400002
13,41,22.860001
19,25,16.1
15,33,9.3800001
17,30,8.8999996
13,46,8.46
14,28,8.9300003
14,34,9.8199997
10,51,13.79
10,43,10.4
13,56,16.969999
11,33,6.4099998
10,50,8.3400002
10,51,7.9299998
10,57,6.8200002
10,60,8.54
11,24,12.02
13,24,7.5799999
11,60,7.5799999
12,31,22.6
13,41,39.900002
12,29,.80000001
17,24,6.6700001
17,51,22.09
14,53,18
13,47,9.6300001
11,18,2.5
20,38,13.74
9,35,7.5799999
11,41,5.6900001
16,28,26.32
17,28,14.45
11,55,10.58
16,46,27.860001
17,48,14.03
17,33,39.57
17,31,13.14
16,32,17.26
10,58,7.0700002
11,30,8.5699997
13,23,6.8600001
13,39,28.290001
16,43,48.080002
13,38,8.8900003
12,34,12.33
13,31,14.03
19,30,16.889999
11,59,10.14
12,62,17.68
12,43,6.5300002
13,34,8.5699997
11,26,5.1900001
12,64,7.3800001
16,21,6.1799998
11,38,9.2299995
11,46,11.55
14,42,7.21
11,60,11.17
11,60,16.030001
17,56,27.139999
17,54,18.33
16,33,16.5
18,37,37.98
13,44,9.7399998
11,46,8.4399996
11,40,5.4000001
17,58,10
20,27,8.2399998
11,55,13.67
12,47,2.8299999
10,44,10.1
11,58,7.9099998
17,36,8.8199997
16,30,12.89
15,63,5.8299999
13,59,12.2
10,43,17.299999
11,46,6.9400001
11,45,11.53
12,59,9.9700003
17,25,14.43
16,34,19.77
11,45,10.03
11,22,6.1300001
11,33,10.37
11,30,6.21
11,59,4.1199999
14,26,5.1300001
11,23,6.1700001
11,38,16.950001
14,40,6.9000001
13,34,9.6099997
11,57,8.6499996
11,53,3.6300001
13,23,6
11,45,11.19
11,48,8.3900003
11,54,8.5600004
11,52,4.9400001
18,49,23.379999
12,40,16.709999
11,53,18.379999
14,35,7.9000001
19,30,24.030001
16,28,22.76
11,28,5.5
13,43,7.1999998
11,43,5.0500002
11,53,14.43
13,54,7.3299999
17,30,12.66
11,53,7
11,43,11.55
11,47,20.09
11,29,8.6099997
12,32,8.6499996
18,33,18.190001
12,37,5.77
18,43,8.96
10,54,15.28
10,54,5.8200002
11,26,10.1
10,65,9.6300001
14,27,8.0200005
16,41,28.59
11,45,11.55
11,42,9.3800001
11,43,11.27
14,39,38.470001
11,32,8.3800001
11,35,10.41
11,43,20.58
13,58,31.25
16,56,20.24
11,39,8.6199999
13,39,5
11,49,9.4700003
16,38,11.79
15,36,13.03
13,48,12.22
14,46,7.4899998
11,64,5.75
13,39,9.0600004
13,24,9.6199999
12,22,10.38
14,27,8.5
19,31,15.18
17,30,15.18
13,45,6.25
22,67,35.580002
16,42,21.15
10,54,5.4000001
11,51,3.6300001
11,28,6.3499999
11,59,9.0600004
21,43,27.030001
26,41,38.970001
13,58,21.969999
11,69,6.3499999
11,55,38.459999
11,48,8.3299999
13,41,6.48
18,35,11.43
11,47,11.19
11,22,8.6300001
11,44,6.5999999
17,38,19.65
11,43,12.16
15,33,12.28
11,48,7.7399998
13,28,8.8699999
13,29,14.42
10,62,6.75
12,52,26.82
17,26,7
12,35,8.3500004
14,31,8.4700003
19,32,6.5
10,62,14.29
11,43,23.91
12,36,17.459999
11,34,21.76
12,29,11.78
11,43,9.6300001
14,42,16.040001
15,60,18.209999
19,37,21.709999
11,62,2.76
15,54,16.16
11,40,22.190001
16,53,8.7299995
11,53,9.8599997
11,34,6.25
16,47,10.43
14,29,8.0200005
13,28,12.5
20,58,24.030001
10,50,8.9099998
13,20,8
11,45,8.6499996
11,41,36.450001
13,52,28.85
20,51,24.709999
18,44,24.4
11,32,7.5
16,65,25.75
11,23,7.1799998
17,50,20.68
15,32,38.459999
11,44,17.709999
15,44,8.4300003
10,47,12.83
11,44,14.42
21,28,5.8899999
11,44,11.55
11,43,9.6199999
12,27,19.790001
12,27,12.5
13,42,12.5
16,51,25.48
11,55,6.1799998
11,51,7.8899999
11,44,8.7299995
18,41,33.650002
19,41,34.630001
11,60,10
16,42,14.42
11,45,9.4099998
11,46,11.15
17,24,6.0799999
17,26,10.49
11,29,6
11,25,11.06
13,41,6.6900001
11,41,17.23
17,28,12.49
12,51,5.73
11,46,57.700001
11,32,17.5
13,27,9.2299995
16,35,25.639999
18,37,42.200001
10,58,9.6199999
11,56,7.4099998
18,49,50.610001
10,58,8.1099997
17,53,26.110001
13,44,15.6
15,55,20.83
12,67,61.52
13,64,288.5
16,26,12.29
16,26,9.8599997
11,63,6.6999998
11,59,14
11,49,4.0500002
13,21,5.23
11,52,11.55
13,30,6.5
14,28,5.5
13,55,6.5
16,50,43.279999
16,33,18.209999
16,33,21.389999
11,39,16.49
17,32,24.049999
13,34,10.41
11,55,6.6799998
10,61,7.3000002
16,41,1.03
16,64,35.040001
11,45,14.31
11,45,6.1799998
13,54,16.709999
16,24,5.71
11,58,10.27
15,44,11.36
13,35,13.07
17,40,10
13,32,9
20,35,13.89
11,53,7.5799999
11,31,9.2200003
11,31,11.31
11,33,12.3
13,35,16.16
15,33,26.92
11,66,13.31
19,27,8.1800003
16,47,5.9200001
13,51,3.7
13,41,6.79
11,58,14.36
14,58,14.43
12,60,10.84
13,49,14.87
11,42,11.13
12,58,12.81
11,51,11.08
15,28,39.310001
17,58,33.049999
11,55,20.82
12,50,6
11,51,11.96
12,43,11.22
18,27,13.42
17,28,9.6899996
10,64,11.1
11,63,8.1800003
13,63,9.3500004
12,40,7.6700001
11,43,10.76
13,52,9.3400002
15,23,5.3000002
10,33,7.6999998
17,43,19.790001
19,59,19.110001
18,59,19.59
11,46,9.1999998
11,61,14.13
12,52,17.030001
17,29,17.4
19,31,17.4
11,53,16.110001
13,56,22.52
18,24,9.3699999
19,55,20
11,52,9.5299997
11,50,14.29
12,30,11
11,49,12.16
13,21,9.1099997
13,39,6.1500001
14,35,6.25
18,27,8.1400003
15,23,7.8899999
16,55,19.629999
13,49,6.52
11,57,16.49
10,63,10.17
10,49,8.3199997
11,22,7.0599999
19,29,8.3699999
12,54,11.55
11,51,10.13
11,30,10.54
10,29,5.9200001
13,28,5.52
11,56,7.3400002
11,45,9.1099997
17,48,17.299999
15,46,6.1799998
13,43,20.74
14,41,22.76
14,55,9.6800003
11,45,7.6999998
11,43,6.6300001
13,24,7.02
17,31,20.24
18,28,15.88
17,39,21.5
12,47,11
11,29,11.63
20,32,9.2299995
20,30,6.5999999
13,42,26.15
11,43,6.5700002
12,44,12.68
14,49,13.11
11,54,24
11,23,10
11,49,10.1
10,56,9.6199999
14,26,4.1300001
11,29,6.1900001
14,52,31.190001
16,58,34.599998
10,60,7.6900001
13,23,11.5
18,25,6.6799998
10,61,5.8400002
19,55,18.190001
11,56,9.8599997
14,26,7.4899998
17,51,17.799999
16,43,9.9799995
13,38,31.25
15,38,8.6800003
12,58,20
11,59,12.5
17,25,12.66
16,25,12.66
14,43,16.02
13,41,10
11,36,21.16
13,48,11.55
14,49,14.51
11,38,8.4300003
16,36,15.19
16,36,11.7
11,63,7.5
10,21,6.8600001
19,51,28.879999
18,39,15.93
16,39,29.77
11,45,9.8000002
10,68,6.3000002
11,44,6.1900001
14,50,13.39
11,38,7.71
15,47,26.07
16,42,21
16,23,10.35
12,52,10.58
15,29,14.43
16,42,26
12,50,12.5
10,59,6.7600002
14,22,4.8400002
11,17,2.4300001
17,29,16.58
11,32,11.7
16,33,16.200001
14,22,5.27
11,66,6
18,52,26.92
19,44,28.85
13,31,6.75
11,39,7.3299999
11,46,10.6
13,62,24.33
11,34,5.8000002
11,17,3.25
11,24,5.1900001
11,52,6.5
17,60,11.54
11,36,8.8699999
11,33,10.71
11,51,6.8099999
14,51,9.6800003
11,61,13.3
23,42,32.759998
16,39,14.44
11,31,6
13,56,9.6300001
16,22,8.9099998
16,23,10.13
19,25,8.4200001
13,49,6.6900001
17,62,12.49
18,37,16.83
16,41,14.42
10,59,6.5300002
17,40,23.549999
11,50,33.650002
16,21,3.29
11,53,9.6300001
11,48,7.0799999
17,24,6.25
17,27,6.3499999
13,27,5.6399999
19,38,10.43
16,60,21.629999
13,57,9.5799999
16,38,8.8000002
11,34,9.1999998
11,62,19.49
11,60,17.209999
13,31,17.41
11,29,15.59
11,54,9.8599997
16,22,6
11,58,14.64
14,32,4.25
15,51,12.16
11,53,13.44
10,63,8.7799997
15,31,6.8800001
18,40,36.880001
16,42,35.419998
17,42,13.45
18,57,24.17
17,54,25.620001
13,36,6.48
10,64,5.8499999
15,30,14.23
17,31,6
16,35,24.43
16,35,11.31
11,38,5.75
12,29,14.55
11,56,16.83
17,33,13.51
17,31,19.77
17,31,12.7
12,57,8.6599998
11,35,9.2399998
15,60,32.060001
13,63,4.3299999
11,55,5.77
10,62,15.23
11,28,6.73
10,58,16.24
9,54,7.3299999
13,35,9.8599997
16,26,27.84
17,30,26.49
13,47,20.35
11,44,14.42
11,59,6.98
16,34,14.11
13,66,29.5
16,53,48.080002
16,53,9.6000004
14,23,7.4499998
10,68,3.5699999
12,26,10.1
11,26,9.6099997
18,50,20.5
10,21,5.2199998
11,31,11.16
13,28,10.65
13,39,18.379999
13,39,15.61
18,35,18.629999
13,41,13.86
11,39,7.2199998
17,28,15.88
22,28,10.76
11,41,11.43
12,54,9.8400002
20,33,54.889999
17,23,8.1499996
17,23,8.9499998
10,39,8.79
11,38,9.71
11,45,11.63
11,43,10.18
11,44,15.38
11,64,5.1300001
11,60,7.5599999
11,61,14.43
13,59,10.37
13,31,13.73
11,40,9.3900003
11,61,7.3299999
12,47,14.51
9,61,8.8400002
16,31,11.41
14,31,9.3999996
16,27,12.03
16,31,20.6
11,46,25.9
13,45,10.41
11,28,7.1399999
10,44,6.4000001
13,30,13.33
11,50,10.32
11,48,12.17
10,42,6.1399999
17,36,13.6
16,38,17.299999
17,60,14.04
16,43,20.24
16,41,22.76
17,44,23.559999
11,45,23.08
16,50,11.47
11,45,6.9499998
17,23,7.1900001
18,36,18
16,36,27.879999
11,37,5.8299999
11,59,8.5500002
13,34,4.7800002
18,51,18.190001
23,54,48.07
10,45,9.8900003
11,49,7.6900001
19,39,16.84
21,43,18.4
11,66,15.4
11,32,7.1999998
16,33,19.91
13,36,19.950001
13,55,10.43
17,30,16.02
14,31,13
10,63,9.1700001
11,42,13.89
19,60,23.309999
16,25,3.45
17,26,12.6
16,26,11.05
11,40,9.6099997
16,34,4.8099999
13,24,5.75
12,51,17.09
17,44,10.73
13,36,19.24
17,31,12.11
11,51,7.21
13,35,8.6800003
13,45,6.1799998
12,37,17.299999
11,46,8
11,40,5.23
13,48,8.4700003
11,44,14.68
12,45,11.22
1,42,11.5
17,31,24.530001
10,34,17.09
10,33,8.4700003
35,64,16.83
11,62,10.81
12,46,6.9099998
13,24,9.2299995
17,28,13.11
11,60,10.38
10,50,5.8299999
13,40,24.4
17,40,13.36
18,38,19.68
16,34,7.5
17,39,31.25
11,48,8.6899996
11,59,29.200001
11,52,7.8899999
11,30,8.25
10,57,8.8900003
13,54,13.37
11,53,7.4299998
19,32,21.76
13,28,12.5
17,45,9.6099997
17,47,26
10,67,10
11,26,6.4400001
11,38,11.54
11,44,13.77
12,53,14.03
11,51,17.299999
16,50,16.030001
10,43,4.6700001
11,34,12.68
16,55,17.41
14,56,36.450001
11,58,7.6799998
13,46,91.190002
10,68,7.6700001
10,40,12.7
11,38,13
11,38,12.82
11,57,76.699997
13,41,18.209999
11,58,14.03
11,54,10.42
11,36,20.24
13,54,5.75
16,55,19.719999
15,46,23.629999
16,21,8.8699999
10,58,8.4099998
10,68,7.4200001
17,44,14.83
13,45,7.6900001
10,63,6.5999999
16,37,12.16
16,62,9.4399996
10,59,10.81
18,33,15.08
13,46,13.08
10,18,5.9400001
17,35,23.08
17,33,10.13
11,40,7.8899999
13,26,8.3800001
11,28,22.49
12,30,6.1300001
13,29,6.04
13,53,8.25
13,53,23.379999
11,52,12.51
16,41,34.630001
11,54,10.24
11,50,8.6099997
11,58,9.8900003
12,47,7.8499999
11,49,9.21
16,59,7.2199998
12,47,8.8000002
20,41,12.03
18,45,16.83
17,36,21.26
12,33,9.8999996
13,65,6.3299999
11,48,6.0799999
11,43,10.13
13,54,32.959999
13,53,20.200001
12,50,27.49
11,41,10.69
11,45,12.43
13,28,7.21
17,43,16.33
20,43,25.32
18,48,1.39
11,42,16.51
12,42,7.7399998
13,19,7.4400001
11,27,5.1100001
13,48,9.6199999
10,60,6.25
11,58,8.2399998
13,40,7.3000002
17,28,11.55
16,23,9.1099997
13,44,18.469999
12,47,6.25
17,40,21.76
15,57,20.799999
16,55,3.05
11,54,11.63
14,25,14.16
15,21,7.5799999
13,34,7.3000002
16,36,11.53
12,49,11.09
13,33,13.74
10,25,5
12,20,9.1300001
13,59,28.84
11,48,9.8100004
13,38,9.79
13,22,1.21
10,67,15.4
14,41,8.46
11,40,8.8699999
11,39,4.8099999
16,28,24.809999
11,48,18.209999
12,23,6.0799999
10,42,15.04
12,48,7.27
12,54,12.83
11,43,17.299999
11,19,5
16,54,19.23
11,51,12.28
16,52,43.650002
12,23,5.9499998
12,18,6.27
11,50,7.3200002
16,29,8
14,22,15
11,52,10
13,22,6.5999999
13,20,8.8199997
11,53,10.63
11,61,11.23
13,36,11.23
12,36,8.4300003
11,34,8.0500002
11,28,9.71
13,34,11.45
18,31,16.35
16,34,20.200001
11,50,14.42
13,47,21
11,62,3.3099999
11,61,8.8699999
12,48,19.940001
18,40,18.969999
17,35,18.16
17,47,6.0999999
11,64,11
11,48,18
12,52,10.88
11,40,16.540001
11,59,.56999999
16,32,48.080002
11,56,8.3199997
12,27,6.8600001
12,39,8.0799999
17,50,10.83
11,36,6.25
19,25,14.29
22,44,10.9
17,29,17.209999
11,31,21.09
17,30,14.21
12,40,25.809999
13,36,3.0699999
13,43,19.950001
17,49,33.209999
17,54,11.43
11,31,13.31
11,38,13.09
15,42,20.66
11,44,6.46
6,44,9
11,24,6.5
13,49,18
16,62,12.3
13,44,9.9399996
11,41,7
17,22,11.25
16,50,8.4099998
13,46,4.2800002
16,38,18.360001
15,36,11.24
11,42,10.32
17,35,14.81
11,32,8.2200003
11,33,15.39
11,50,26
13,53,10.13
16,33,48.080002
11,47,7.5500002
11,42,8.2399998
18,41,6.1300001
13,40,9.2399998
11,46,7.1100001
12,45,21
10,68,5.4699998
11,51,12.66
17,50,7.7399998
17,46,6.4899998
11,44,9.6199999
13,28,6.6700001
17,36,17.049999
17,27,12.5
16,37,25.32
18,44,9.6000004
17,44,49.310001
10,57,6.9400001
20,36,4.3299999
11,45,5.3200002
17,54,12.54
15,27,7.04
20,47,9.3599997
16,34,19.23
16,58,9.3699999
14,21,7.9200001
14,20,8.3100004
13,51,12.16
17,33,6.6700001
17,31,32.049999
11,61,14.26
11,32,37.950001
11,51,6.7399998
12,25,6.4000001
11,49,8.9700003
12,41,8.5600004
11,38,10.1
11,50,10.06
12,52,19.23
16,53,25.32
14,31,12.04
11,50,15.58
14,57,6.73
19,54,23.379999
22,36,9.6300001
14,47,5.3200002
10,63,6.1300001
12,35,6.4200001
11,43,14
11,51,21.709999
11,30,16.280001
11,30,5.75
16,60,71.559998
17,22,19.23
12,29,11.72
13,45,11.3
17,33,17.049999
17,34,21.98
19,33,15.57
16,33,21.84
18,43,9.1400003
16,50,18.969999
15,46,6.8400002
20,25,11.78
18,23,11.16
15,51,2.55
13,57,13.8
11,54,11.55
17,50,21
13,32,19.24
16,35,18.379999
18,35,34.18
20,65,4.3299999
11,62,27.49
18,43,11.88
11,44,45.790001
15,42,8.3999996
19,38,21.15
11,65,6.8099999
11,53,8.3400002
13,50,22
11,63,28.040001
13,58,8.1099997
19,45,38.450001
11,28,7.5300002
14,19,8.3299999
17,29,10.87
10,68,9
11,49,10
13,38,5.75
11,43,11.04
13,64,21.77
16,30,22.83
17,39,24.290001
10,68,5.75
13,38,15.38
11,30,3.9000001
11,27,8.5900002
13,42,19.77
12,40,5.5900002
12,49,12.83
11,45,8.0799999
11,61,13.22
13,33,11.54
12,54,30.780001
13,23,14.96
13,24,7.6999998
16,53,8.2799997
16,50,8.6499996
11,45,7.4299998
21,42,26.93
13,23,7.8099999
10,59,9.6099997
16,51,11.81
16,29,14.29
11,47,18.75
12,41,25.059999
13,35,6.9299998
10,42,13.89
11,43,11
14,20,6.5
10,31,9.6300001
11,44,10.26
11,44,12.1
10,30,10.44
10,31,9.6300001
13,55,9.8900003
13,27,11.56
14,30,14.43
15,49,8.4700003
13,47,8.5699997
11,60,14.79
11,56,6.9400001
11,54,19.639999
17,55,34.91
16,55,41.549999
12,22,6.3800001
13,29,14.07
11,42,9.6199999
11,44,7.7800002
16,41,31.190001
11,42,10.34
11,47,12.03
19,45,15.18
10,68,8.7299995
13,20,7.8299999
13,26,12.76
18,27,10.38
13,32,18.469999
15,36,12.62
11,28,10.59
13,46,18.4
11,28,8.0500002
12,25,8.9099998
11,43,20.120001
11,33,8
13,29,6
11,18,5.0799999
13,45,7.3200002
17,22,23.57
15,24,8.4399996
11,48,6.25
17,27,10.92
11,50,10.92
12,24,7.27
12,49,27.379999
11,27,13.23
12,26,11.55
12,24,13.04
16,30,19.24
17,30,24.950001
11,40,7.4000001
15,33,13.42
12,29,8.21
12,30,10.95
16,37,12.45
12,49,10.48
15,60,51.290001
11,56,10.8
22,60,38.470001
12,51,13.36
11,50,13.36
18,47,15.59
20,33,9.2299995
17,56,42.73
13,46,14.21
13,48,10.33
16,30,13.04
12,26,13.98
12,42,10.9
12,44,10.81
15,56,7.5
11,40,13.37
11,54,10.63
11,52,6.5799999
13,48,23.790001
11,54,8.5900002
19,33,38.450001
15,52,19.23
12,23,10.03
18,31,5.98
13,29,5.98
15,32,6.8499999
16,31,8.1300001
14,29,6.2399998
17,23,12.7
10,56,5.5799999
11,38,6.25
17,55,23.379999
18,28,8.4200001
17,42,21.84
15,52,9.5200005
14,27,2.8099999
11,34,13.21
12,38,10.48
11,41,13.33
11,44,6.8800001
11,36,24.6
11,30,14.49
17,42,22.26
11,44,12.33
11,44,9.6199999
16,59,11.2
13,57,7
17,59,17.32
13,58,11
19,24,11.13
13,19,7.7800002
13,50,14.68
13,45,11.61
13,41,10.04
11,54,7.4400001
17,34,8.1000004
16,35,15.62
11,51,12.93
11,23,8
17,51,18.139999
11,56,16.15
10,57,9.3800001
11,44,28.85
12,42,7.1199999
14,20,4.0500002
13,47,7
11,49,12.82
11,52,7.6999998
11,39,7
14,35,7
12,35,6.25
12,68,13
11,64,9.3000002
13,51,33.779999
11,50,48.080002
10,62,13.09
11,34,9.6700001
10,60,6.98
10,59,11.54
17,32,12.5
12,60,9.2399998
19,24,10.92
19,24,9.6000004
11,58,16.110001
11,32,19.110001
13,61,26.719999
10,62,12.83
10,51,20.24
23,39,19.23
19,46,34.959999
13,38,28.040001
16,59,51.290001
14,58,13.66
17,35,15.88
16,27,7.27
11,26,8.5
13,40,8.8900003
11,33,17.4
11,53,24.290001
13,43,9.2399998
11,47,5.6300001
14,19,6.1700001
11,52,11.9
12,39,18.209999
16,28,11.55
11,42,10.07
11,44,12.73
14,33,7.0999999
13,53,19.23
16,62,16.58
11,64,7.5
16,48,26.93
11,51,32.970001
10,58,10.58
13,34,10.2
17,33,32.889999
17,35,72.870003
17,27,8.7600002
18,41,13.84
10,60,10.71
11,52,6.1500001
11,19,6
11,52,7.6900001
10,40,17.860001
12,51,18.799999
12,20,11.36
10,56,13.97
11,54,17.68
11,54,7.5999999
17,34,21.26
19,32,13.97
22,44,10.1
18,40,10.84
13,54,5.5
10,47,6.6900001
10,52,5.71
9,23,5.25
12,19,6.4299998
18,38,5.7800002
15,38,31.25
18,33,21.75
11,46,19.049999
16,36,9.2299995
13,19,6.25
14,26,6.5599999
11,51,14.26
11,60,14.58
17,35,19.25
18,35,9.1999998
12,35,7.4699998
16,47,12.45
11,50,15.88
17,37,16.620001
13,38,12.58
11,37,9.6300001
11,51,9.3100004
13,24,8.4099998
12,22,6.25
10,63,13.45
11,25,10.46
11,50,8.9399996
11,55,10
14,28,7.2800002
12,43,8.7200003
17,29,16.450001
16,29,11.21
12,39,8.5
13,38,6.5
11,35,6.9400001
10,38,12.81
12,35,6.52
10,41,10.63
18,59,5.6300001
15,54,5.8299999
11,39,7
10,55,4.4200001
10,59,6.1700001
16,24,18.459999
16,24,11.2
16,45,24.030001
16,45,36.380001
16,53,14.7
10,44,2.27
11,51,10.92
10,51,10.51
15,34,9.6300001
17,29,10.81
10,56,19.42
11,54,9.3800001
13,20,4.6300001
13,51,16.620001
17,51,18.74
13,47,17.450001
11,43,14.96
16,36,24.34
16,34,19.219999
10,62,16.49
11,29,13.11
13,59,16.620001
16,53,24.950001
16,21,10.41
10,63,8.7299995
10,61,14.29
11,50,9.8599997
11,50,8.4700003
11,55,26.93
11,39,20.5
13,39,9.1099997
16,27,8.1999998
11,29,5.8899999
12,44,9.6400003
13,52,13.03
13,43,16.83
13,43,7.5799999
16,53,15.83
16,54,13.74
16,42,21.26
11,45,34.439999
12,17,10.4
18,27,14.29
11,27,11.13
12,29,10.3
12,43,7.1500001
11,25,6.1900001
11,46,6.8000002
11,50,46.139999
13,57,13.51
13,62,7.25
14,42,15.95
11,29,10.58
13,28,13.16
11,49,24.76
16,44,35.580002
13,45,11.54
11,42,7.21
11,42,16.030001
15,37,7.7800002
15,32,7.29
10,46,7.1300001
11,51,6.8299999
18,60,19.049999
16,28,15.38
11,55,13.42
11,57,8.2200003
10,67,9.25
15,35,18.700001
18,35,19.469999
9,63,7
10,63,7
12,60,4.8800001
13,36,30.23
11,33,10.67
14,61,6.5799999
13,27,10.77
11,48,6.3000002
11,48,8.7700005
12,37,12.54
14,49,19.620001
14,30,7.2800002
14,47,12.37
16,34,26.719999
16,34,7.1999998
15,54,21.84
11,50,25
12,27,18.02
10,43,11.79
11,44,9.3000002
11,20,3.75
11,18,5.4099998
11,43,51.93
20,44,20.379999
11,42,11.63
12,57,10
11,21,5.8200002
13,34,14.03
13,44,9.2700005
13,47,8
16,44,19.24
10,41,8.3800001
13,52,10.5
14,46,4.1700001
11,60,9.7600002
13,51,12.25
13,39,27.49
13,34,16.16
21,39,7
12,34,8.4099998
16,35,14.64
16,39,15.18
11,48,11.24
13,33,9.21
11,38,6
11,45,10.64
11,43,8.8100004
11,17,4.46
12,38,32.049999
16,53,12.73
11,49,6.3200002
11,65,15.38
10,59,7.8099999
9,62,8.9499998
13,51,16.17
13,22,9.7299995
11,56,11.53
15,33,6.1700001
12,52,5.6999998
11,54,8.7299995
16,39,55.490002
10,56,10.25
15,36,14.58
13,36,14.9
12,34,9.25
11,53,12.49
11,55,6.9200001
16,33,22.76
13,30,15.45
10,66,13
11,50,5.3699999
14,35,18.379999
18,37,21.379999
13,52,24.809999
12,45,10.43
14,39,11.07
13,49,20.889999
11,27,6.8600001
17,49,14.3
11,41,12.81
16,48,18.209999
17,33,23.51
16,23,8.5
12,55,9.2399998
11,54,7.7800002
11,32,8.6499996
11,39,12.82
16,53,24.43
11,58,12.16
18,40,33.18
13,44,10.13
11,53,30.370001
11,54,7.1900001
18,63,20.34
10,43,43.25
11,45,41.540001
13,19,8.0799999
18,40,13.03
13,40,22.129999
11,45,5.3299999
16,37,9.1300001
13,37,19.68
13,39,11.78
10,56,15.11
11,51,6.9299998
14,25,7.3499999
15,33,6.9000001
17,32,24.950001
12,43,10.32
11,28,8.0200005
13,36,6.2600002
12,54,21.969999
19,63,35.349998
16,63,18.74
11,64,8.1999998
14,33,19.780001
11,51,7.6900001
10,57,6.6799998
13,27,7.8600001
11,29,11.25
11,44,13.16
11,46,5.9400001
10,52,7.5599999
14,39,9.1099997
15,49,20.24
15,44,22.43
11,44,13.37
11,33,13.08
17,25,5.3299999
11,37,6.0799999
16,26,11.43
13,27,8.8199997
12,52,9.0799999
11,45,8.9300003
13,21,7.8899999
11,54,5.77
16,27,10.87
23,33,9.1099997
16,28,6
13,49,11.4
17,42,15.35
11,61,21.84
13,24,7.5
13,24,5.8699999
13,35,15.67
23,40,23.139999
17,56,16.84
18,31,16
13,30,15.73
25,44,9.6099997
12,28,6.3200002
11,50,18.02
12,34,4.6900001
15,29,10.33
19,26,11.98
13,30,18.209999
11,31,4.3099999
13,57,8.3800001
10,64,9.1099997
14,44,14.16
16,43,5.1999998
11,44,5.8800001
11,44,7.6999998
10,60,14.43
12,18,7.5
10,52,6.3299999
16,55,31.190001
16,55,51.970001
17,33,14.68
11,36,17.370001
13,58,8.1999998
15,44,27.48
12,47,13.2
10,59,9.9499998
11,50,10.54
11,41,6.25
11,30,15.59
12,39,7.8000002
11,43,13.47
16,41,11.55
14,64,7.5799999
15,40,18.209999
14,33,14.67
11,33,13.68
16,35,8.1499996
15,39,16.620001
13,54,9.3100004
17,54,20.719999
18,49,27.780001
15,37,8.8699999
14,51,10.23
23,30,6.73
16,24,8.4200001
13,32,13.25
11,55,6.6700001
11,56,8.3299999
11,27,7.0999999
11,28,10.41
10,64,10.07
12,56,11.42
11,28,8.54
11,44,9.9200001
14,46,25
11,44,6.6999998
14,32,11.32
10,53,6.3699999
16,53,17.139999
17,32,34.630001
19,36,63.450001
16,33,16.76
11,50,14.47
11,33,14.61
11,51,17.209999
10,60,8.5699997
15,49,12.97
12,56,6.52
12,18,9.79
12,60,6.4699998
12,68,31.57
11,54,6.8800001
11,44,8.0699997
15,38,9.1099997
21,64,23.09
17,50,20.34
14,40,8.3299999
10,60,5.9299998
12,50,8.5200005
11,46,7.1999998
10,59,10.3
10,56,6.3600001
16,22,9.8900003
18,54,31.25
13,69,13.33
16,28,22.6
17,34,20.379999
11,33,10.59
11,53,9.2200003
11,52,8.5699997
11,24,8.5699997
11,31,5.1199999
11,24,8
